ticket_id,trip_id,sold_at,payment_method,fare_kzt,passenger_type
39362,1471,2025-03-29T06:42:09,cash,87.0,adult
39363,9155,2025-07-12T19:38:09,cash,97.0,student
39364,3093,2025-04-18T02:16:09,card,50.0,student
39365,3832,2025-08-29T14:58:09,cash,75.0,adult
39366,629,2025-07-01T21:18:09,card,71.0,adult
39367,10565,2025-03-29T01:29:09,qr,75.0,adult
39368,9150,2025-09-10T15:52:09,card,107.0,student
39369,854,2025-07-11T23:34:09,card,94.0,student
39370,3104,2025-06-16T01:48:09,card,59.0,adult
39371,11347,2025-05-17T06:17:09,card,65.0,adult
39372,9492,2025-04-27T13:56:09,qr,91.0,adult
39373,4327,2025-05-31T15:52:09,card,88.0,adult
39374,9348,2025-07-12T14:41:09,card,112.0,adult
39375,4237,2025-05-10T06:50:09,cash,58.0,student
39376,1235,2025-05-25T21:48:09,qr,105.0,adult
39377,6344,2025-05-31T05:43:09,cash,105.0,adult
39378,3430,2025-07-15T15:36:09,card,72.0,adult
39379,11814,2025-09-09T15:25:09,card,82.0,adult
39380,6429,2025-04-13T14:05:09,card,109.0,adult
39381,3240,2025-05-21T23:57:09,cash,50.0,student
39382,9681,2025-07-07T00:00:09,card,98.0,student
39383,10378,2025-09-16T08:39:09,qr,105.0,student
39384,9575,2025-05-26T15:55:09,qr,90.0,adult
39385,11785,2025-05-28T05:35:09,card,91.0,adult
39386,6470,2025-08-15T18:22:09,card,58.0,student
39387,4336,2025-06-30T16:00:09,card,55.0,adult
39388,8343,2025-05-04T01:30:09,card,86.0,student
39389,1280,2025-03-30T11:30:09,card,113.0,adult
39390,11271,2025-05-07T21:24:09,cash,84.0,adult
39391,9760,2025-04-15T10:25:09,card,95.0,adult
39392,4930,2025-06-30T11:27:09,cash,62.0,student
39393,4227,2025-07-26T17:34:09,card,85.0,student
39394,1575,2025-08-29T22:14:09,cash,62.0,adult
39395,5481,2025-04-11T03:25:09,cash,114.0,student
39396,1633,2025-05-23T03:28:09,card,70.0,adult
39397,1716,2025-07-17T10:00:09,card,82.0,adult
39398,4498,2025-09-04T04:12:09,card,89.0,adult
39399,8281,2025-04-14T00:53:09,card,84.0,adult
39400,1395,2025-04-14T23:53:09,card,84.0,adult
39401,1988,2025-04-03T00:31:09,qr,91.0,adult
39402,10573,2025-08-22T10:53:09,cash,83.0,adult
39403,10835,2025-05-07T13:03:09,card,112.0,adult
39404,6490,2025-07-04T02:48:09,card,112.0,adult
39405,2730,2025-05-04T06:04:09,card,53.0,adult
39406,9230,2025-07-04T02:10:09,card,82.0,student
39407,1791,2025-09-15T22:16:09,cash,102.0,adult
39408,11923,2025-05-03T07:36:09,qr,78.0,adult
39409,730,2025-09-17T14:52:09,cash,120.0,adult
39410,4848,2025-05-26T13:26:09,card,79.0,adult
39411,4343,2025-08-22T00:57:09,cash,52.0,student
39412,9627,2025-05-06T01:13:09,card,74.0,student
39413,11923,2025-08-09T21:47:09,card,84.0,adult
39414,8813,2025-04-28T07:35:09,card,83.0,adult
39415,2123,2025-05-17T00:26:09,cash,57.0,adult
39416,3053,2025-09-02T01:55:09,card,64.0,adult
39417,84,2025-03-27T22:16:09,card,76.0,student
39418,1389,2025-06-25T18:35:09,card,70.0,adult
39419,2847,2025-05-30T12:20:09,cash,125.0,adult
39420,119,2025-04-02T22:44:09,card,91.0,student
39421,2953,2025-07-15T23:58:09,qr,125.0,adult
39422,9922,2025-05-31T19:31:09,card,109.0,student
39423,2419,2025-09-17T17:43:09,cash,106.0,adult
39424,11759,2025-08-15T15:36:09,card,72.0,adult
39425,2708,2025-08-29T18:49:09,card,97.0,adult
39426,4645,2025-04-17T04:04:09,card,128.0,adult
39427,7646,2025-07-16T00:56:09,card,106.0,student
39428,6404,2025-09-15T12:39:09,card,93.0,adult
39429,2107,2025-06-14T21:51:09,qr,108.0,adult
39430,2352,2025-06-22T01:39:09,card,59.0,adult
39431,2983,2025-07-04T18:43:09,card,73.0,student
39432,9326,2025-09-02T02:36:09,card,120.0,student
39433,8213,2025-08-08T06:22:09,qr,119.0,student
39434,252,2025-07-28T02:06:09,card,82.0,adult
39435,3159,2025-09-02T07:12:09,card,50.0,adult
39436,1619,2025-09-04T21:26:09,card,53.0,student
39437,8973,2025-05-25T01:22:09,card,100.0,student
39438,11273,2025-06-18T14:29:09,card,81.0,adult
39439,543,2025-06-07T07:11:09,card,69.0,adult
39440,3661,2025-06-30T07:16:09,cash,105.0,senior
39441,11344,2025-08-26T19:03:09,card,82.0,student
39442,6486,2025-05-22T03:59:09,card,60.0,adult
39443,5591,2025-05-12T16:08:09,qr,92.0,adult
39444,5344,2025-07-20T10:24:09,card,100.0,student
39445,2222,2025-08-25T21:57:09,cash,60.0,adult
39446,2130,2025-08-10T21:48:09,card,65.0,adult
39447,4628,2025-09-13T03:46:09,card,68.0,adult
39448,8477,2025-08-26T03:49:09,qr,97.0,adult
39449,8672,2025-08-01T19:16:09,card,108.0,adult
39450,10844,2025-08-24T23:52:09,card,69.0,adult
39451,6958,2025-05-21T09:22:09,card,77.0,adult
39452,6803,2025-05-17T22:29:09,cash,59.0,senior
39453,3650,2025-04-02T13:43:09,card,94.0,adult
39454,3184,2025-04-01T23:50:09,card,76.0,adult
39455,8257,2025-04-19T21:37:09,qr,93.0,student
39456,10194,2025-06-13T18:16:09,cash,85.0,adult
39457,9745,2025-05-24T01:45:09,card,91.0,adult
39458,3537,2025-04-20T13:51:09,card,50.0,adult
39459,5993,2025-04-19T09:42:09,card,86.0,adult
39460,9797,2025-09-08T04:27:09,qr,94.0,student
39461,2969,2025-08-07T08:00:09,card,50.0,adult
39462,10289,2025-04-15T07:41:09,qr,113.0,adult
39463,3134,2025-04-29T12:24:09,card,109.0,adult
39464,10210,2025-07-28T04:50:09,card,110.0,student
39465,10185,2025-06-25T19:04:09,qr,89.0,student
39466,8655,2025-07-02T22:14:09,card,105.0,adult
39467,2820,2025-06-08T14:28:09,qr,126.0,adult
39468,11511,2025-05-24T20:36:09,card,64.0,adult
39469,9442,2025-05-22T02:49:09,qr,112.0,adult
39470,10737,2025-09-12T18:31:09,qr,93.0,adult
39471,7460,2025-06-12T08:17:09,card,50.0,adult
39472,11204,2025-09-14T13:15:09,card,94.0,adult
39473,1909,2025-06-17T14:23:09,qr,104.0,student
39474,5148,2025-06-09T01:53:09,card,107.0,student
39475,634,2025-07-23T03:58:09,card,101.0,adult
39476,2911,2025-06-27T18:22:09,cash,108.0,senior
39477,218,2025-05-04T22:43:09,card,96.0,adult
39478,11970,2025-07-17T09:26:09,cash,67.0,adult
39479,1999,2025-03-26T18:43:09,card,87.0,adult
39480,1675,2025-08-21T03:01:09,qr,104.0,adult
39481,998,2025-04-13T00:29:09,cash,86.0,adult
39482,6993,2025-05-19T04:02:09,card,84.0,student
39483,11393,2025-04-08T16:33:09,card,58.0,adult
39484,8297,2025-09-05T17:08:09,card,97.0,senior
39485,9952,2025-05-25T21:28:09,card,106.0,student
39486,4281,2025-08-29T02:40:09,cash,96.0,adult
39487,1865,2025-07-11T12:33:09,card,96.0,adult
39488,3353,2025-06-09T05:47:09,qr,86.0,student
39489,8682,2025-08-01T15:37:09,qr,110.0,adult
39490,1779,2025-07-08T17:13:09,qr,134.0,adult
39491,5984,2025-07-10T19:14:09,card,83.0,adult
39492,488,2025-07-06T17:42:09,card,111.0,student
39493,1332,2025-08-24T17:48:09,card,72.0,adult
39494,11727,2025-09-17T07:19:09,qr,79.0,senior
39495,4811,2025-08-21T01:33:09,card,64.0,student
39496,5259,2025-05-04T07:47:09,cash,107.0,student
39497,3577,2025-07-23T08:09:09,qr,86.0,adult
39498,3482,2025-07-07T17:08:09,card,62.0,adult
39499,8279,2025-08-07T07:25:09,card,112.0,adult
39500,2220,2025-06-15T13:18:09,cash,63.0,student
39501,6160,2025-06-30T23:34:09,card,104.0,adult
39502,2783,2025-08-23T06:32:09,card,95.0,adult
39503,507,2025-08-24T05:34:09,qr,50.0,adult
39504,6311,2025-07-21T21:54:09,cash,89.0,adult
39505,2158,2025-08-18T01:56:09,cash,81.0,adult
39506,2936,2025-05-28T02:05:09,qr,57.0,adult
39507,9975,2025-05-31T14:33:09,card,103.0,student
39508,3264,2025-04-26T11:11:09,card,88.0,adult
39509,7724,2025-09-05T13:17:09,qr,95.0,adult
39510,11846,2025-05-05T01:03:09,cash,75.0,adult
39511,4838,2025-05-03T11:02:09,card,102.0,adult
39512,7113,2025-09-20T00:18:09,card,75.0,student
39513,1261,2025-04-25T11:33:09,cash,116.0,adult
39514,1229,2025-06-25T21:18:09,card,98.0,adult
39515,8980,2025-08-09T21:11:09,cash,75.0,student
39516,9050,2025-07-21T20:44:09,card,105.0,student
39517,3205,2025-08-23T07:28:09,qr,91.0,adult
39518,945,2025-05-28T03:17:09,cash,104.0,adult
39519,3849,2025-08-12T01:33:09,card,65.0,adult
39520,3824,2025-07-30T13:00:09,cash,50.0,adult
39521,4171,2025-06-15T09:19:09,card,91.0,adult
39522,4072,2025-06-30T02:49:09,card,73.0,adult
39523,10856,2025-08-09T09:38:09,qr,102.0,student
39524,8321,2025-04-08T20:02:09,cash,106.0,adult
39525,1842,2025-05-02T02:21:09,cash,70.0,adult
39526,906,2025-04-05T21:34:09,card,122.0,student
39527,11325,2025-07-12T23:25:09,card,94.0,adult
39528,6943,2025-08-15T21:00:09,qr,80.0,student
39529,2427,2025-07-30T00:01:09,card,110.0,adult
39530,6338,2025-06-03T16:07:09,qr,106.0,student
39531,2440,2025-07-07T09:37:09,card,85.0,student
39532,4028,2025-06-05T13:38:09,card,62.0,adult
39533,4410,2025-08-01T20:59:09,card,64.0,adult
39534,5778,2025-05-09T01:12:09,cash,88.0,adult
39535,8348,2025-07-05T13:20:09,card,105.0,adult
39536,5592,2025-04-02T21:25:09,card,50.0,student
39537,1863,2025-05-22T19:50:09,card,89.0,adult
39538,11692,2025-08-13T09:27:09,cash,84.0,student
39539,3530,2025-09-04T03:35:09,card,109.0,student
39540,8054,2025-04-06T11:18:09,card,50.0,adult
39541,4917,2025-06-11T21:53:09,card,94.0,adult
39542,3551,2025-06-17T00:51:09,card,73.0,student
39543,7186,2025-05-13T04:20:09,card,94.0,student
39544,9553,2025-06-07T11:33:09,card,145.0,student
39545,5685,2025-03-26T23:21:09,card,123.0,adult
39546,5399,2025-07-22T08:32:09,cash,93.0,adult
39547,6722,2025-05-24T18:46:09,cash,55.0,adult
39548,1156,2025-07-01T11:09:09,card,76.0,adult
39549,2114,2025-09-11T16:30:09,card,113.0,student
39550,1692,2025-06-29T16:33:09,card,81.0,adult
39551,4186,2025-06-05T16:09:09,cash,65.0,adult
39552,6800,2025-05-31T20:43:09,cash,89.0,adult
39553,6538,2025-05-21T19:07:09,card,84.0,adult
39554,1962,2025-04-23T03:04:09,qr,115.0,adult
39555,8153,2025-07-18T01:35:09,card,69.0,adult
39556,9998,2025-06-22T20:01:09,card,72.0,adult
39557,9676,2025-04-04T10:39:09,cash,100.0,adult
39558,1944,2025-06-14T22:51:09,qr,96.0,adult
39559,3942,2025-06-12T18:06:09,card,92.0,adult
39560,4447,2025-06-30T11:59:09,card,93.0,adult
39561,1486,2025-06-18T16:00:09,qr,134.0,adult
39562,6676,2025-06-01T15:28:09,cash,73.0,adult
39563,10893,2025-07-04T23:46:09,qr,82.0,adult
39564,11967,2025-07-17T15:33:09,qr,119.0,student
39565,5696,2025-07-28T08:26:09,cash,77.0,adult
39566,566,2025-07-01T16:42:09,card,112.0,adult
39567,9761,2025-05-29T20:17:09,card,97.0,adult
39568,7592,2025-08-02T06:06:09,card,56.0,adult
39569,9825,2025-06-27T17:42:09,card,75.0,adult
39570,5973,2025-07-03T05:32:09,card,91.0,student
39571,7679,2025-05-23T01:54:09,cash,55.0,student
39572,5428,2025-04-08T03:49:09,card,91.0,student
39573,2945,2025-05-07T15:26:09,card,71.0,student
39574,2857,2025-04-02T06:48:09,qr,70.0,adult
39575,9280,2025-06-10T16:34:09,card,190.0,adult
39576,96,2025-07-11T06:27:09,card,117.0,adult
39577,10250,2025-05-13T00:11:09,card,110.0,adult
39578,9694,2025-09-04T20:57:09,qr,58.0,student
39579,9102,2025-05-25T14:25:09,qr,61.0,adult
39580,9044,2025-07-19T00:02:09,card,102.0,senior
39581,10168,2025-05-03T02:39:09,card,50.0,senior
39582,1336,2025-08-13T05:59:09,card,70.0,student
39583,5997,2025-07-15T03:09:09,card,70.0,adult
39584,6560,2025-09-08T09:51:09,card,79.0,adult
39585,5987,2025-08-17T04:00:09,card,112.0,adult
39586,4034,2025-06-27T08:31:09,card,119.0,adult
39587,10446,2025-07-12T20:06:09,qr,102.0,student
39588,1295,2025-06-17T05:20:09,qr,64.0,adult
39589,4507,2025-08-28T00:41:09,qr,66.0,adult
39590,5514,2025-08-31T04:52:09,card,113.0,adult
39591,2135,2025-08-03T12:01:09,card,104.0,adult
39592,54,2025-08-20T23:41:09,cash,112.0,adult
39593,9926,2025-04-06T16:25:09,card,67.0,adult
39594,5637,2025-07-22T06:59:09,qr,80.0,adult
39595,396,2025-05-21T21:47:09,card,114.0,student
39596,1705,2025-04-20T19:57:09,card,107.0,adult
39597,3334,2025-06-19T13:20:09,cash,107.0,adult
39598,4236,2025-04-28T10:34:09,qr,99.0,adult
39599,3418,2025-07-01T04:30:09,qr,74.0,adult
39600,4518,2025-09-09T21:49:09,cash,102.0,adult
39601,2886,2025-03-30T01:42:09,cash,93.0,adult
39602,870,2025-06-13T23:25:09,card,77.0,adult
39603,11832,2025-05-25T05:35:09,card,76.0,adult
39604,7415,2025-07-25T12:16:09,card,92.0,adult
39605,2337,2025-05-29T03:25:09,card,88.0,student
39606,6136,2025-09-20T02:20:09,card,81.0,adult
39607,4816,2025-04-25T12:13:09,card,89.0,adult
39608,7921,2025-09-07T22:28:09,card,78.0,adult
39609,6141,2025-05-28T17:28:09,qr,97.0,adult
39610,9891,2025-03-26T11:44:09,card,96.0,student
39611,1712,2025-05-01T22:21:09,cash,97.0,adult
39612,3888,2025-09-04T09:02:09,card,53.0,adult
39613,6938,2025-08-08T01:23:09,cash,70.0,adult
39614,6074,2025-08-05T04:11:09,cash,71.0,adult
39615,4514,2025-07-07T06:38:09,card,58.0,student
39616,9314,2025-08-05T06:24:09,card,118.0,student
39617,4570,2025-07-21T11:45:09,cash,93.0,student
39618,4248,2025-04-03T09:38:09,card,75.0,senior
39619,5693,2025-08-22T03:22:09,card,76.0,adult
39620,6665,2025-03-27T09:26:09,cash,57.0,student
39621,2180,2025-06-08T06:03:09,card,52.0,adult
39622,6732,2025-09-17T17:56:09,cash,97.0,adult
39623,3090,2025-06-12T07:57:09,cash,139.0,adult
39624,3101,2025-06-30T00:03:09,cash,105.0,adult
39625,7678,2025-08-31T14:53:09,qr,90.0,senior
39626,6397,2025-04-22T01:16:09,qr,73.0,adult
39627,11085,2025-06-06T22:49:09,card,85.0,student
39628,2913,2025-06-03T13:03:09,card,50.0,adult
39629,6041,2025-07-18T04:22:09,cash,86.0,adult
39630,1784,2025-09-05T15:03:09,card,83.0,adult
39631,4376,2025-06-25T23:52:09,card,58.0,adult
39632,9574,2025-07-24T00:01:09,qr,54.0,senior
39633,6054,2025-07-27T21:00:09,card,98.0,adult
39634,10345,2025-07-31T21:03:09,card,59.0,adult
39635,7815,2025-07-10T10:32:09,card,129.0,adult
39636,9632,2025-08-16T21:33:09,card,57.0,adult
39637,1548,2025-05-11T11:44:09,card,105.0,student
39638,7417,2025-05-03T06:43:09,cash,51.0,adult
39639,10505,2025-05-03T07:35:09,card,97.0,adult
39640,896,2025-09-02T08:50:09,card,75.0,adult
39641,1597,2025-04-05T11:26:09,card,82.0,senior
39642,6370,2025-06-21T16:56:09,card,94.0,student
39643,9239,2025-06-09T07:58:09,qr,71.0,student
39644,11421,2025-08-29T17:09:09,cash,106.0,student
39645,7106,2025-07-24T17:33:09,cash,99.0,adult
39646,10874,2025-08-25T11:58:09,card,69.0,adult
39647,5729,2025-04-24T13:15:09,card,62.0,adult
39648,9681,2025-06-09T06:40:09,cash,87.0,adult
39649,1560,2025-04-22T09:34:09,card,96.0,adult
39650,8333,2025-09-17T02:48:09,cash,72.0,senior
39651,3562,2025-08-12T22:45:09,card,89.0,adult
39652,6066,2025-06-20T19:11:09,card,103.0,senior
39653,10461,2025-06-17T05:25:09,card,97.0,adult
39654,5267,2025-05-20T15:57:09,card,79.0,student
39655,989,2025-04-07T15:29:09,card,115.0,adult
39656,7096,2025-08-14T15:59:09,cash,74.0,adult
39657,619,2025-04-22T10:25:09,card,50.0,adult
39658,5680,2025-08-21T09:35:09,card,50.0,adult
39659,2192,2025-09-07T19:36:09,cash,80.0,adult
39660,4953,2025-07-16T09:20:09,card,78.0,adult
39661,8252,2025-08-24T08:35:09,card,81.0,adult
39662,7178,2025-05-07T11:32:09,card,76.0,adult
39663,2712,2025-07-13T18:36:09,cash,78.0,student
39664,11006,2025-07-16T07:49:09,card,66.0,adult
39665,2021,2025-05-21T16:59:09,cash,100.0,adult
39666,2624,2025-09-12T14:40:09,card,84.0,student
39667,7988,2025-07-05T02:44:09,card,108.0,adult
39668,1627,2025-07-19T22:08:09,card,93.0,adult
39669,11787,2025-09-10T09:52:09,cash,76.0,adult
39670,1890,2025-07-02T12:56:09,card,82.0,adult
39671,4624,2025-07-13T10:12:09,card,92.0,adult
39672,8391,2025-07-12T04:51:09,card,65.0,adult
39673,9109,2025-05-19T23:46:09,card,93.0,adult
39674,10441,2025-06-21T01:03:09,card,99.0,adult
39675,6015,2025-08-01T15:46:09,card,50.0,adult
39676,9201,2025-07-06T22:54:09,card,68.0,student
39677,8041,2025-06-03T05:38:09,card,102.0,adult
39678,4848,2025-04-10T13:43:09,card,95.0,adult
39679,2080,2025-06-30T04:09:09,card,83.0,adult
39680,6783,2025-04-30T21:55:09,card,89.0,student
39681,9338,2025-08-14T07:40:09,card,87.0,adult
39682,557,2025-06-23T11:25:09,cash,114.0,adult
39683,6944,2025-08-21T06:39:09,cash,61.0,student
39684,5577,2025-07-04T15:21:09,cash,108.0,student
39685,10940,2025-06-03T23:39:09,card,95.0,adult
39686,8947,2025-06-22T04:07:09,cash,114.0,adult
39687,9633,2025-06-11T23:25:09,card,101.0,student
39688,9505,2025-07-15T00:03:09,card,97.0,adult
39689,4295,2025-04-17T05:23:09,cash,87.0,adult
39690,7342,2025-09-12T23:05:09,qr,86.0,adult
39691,2756,2025-04-23T18:51:09,card,121.0,adult
39692,9985,2025-07-29T17:01:09,cash,59.0,student
39693,4009,2025-04-25T14:51:09,card,72.0,adult
39694,4144,2025-05-11T14:08:09,card,107.0,adult
39695,9540,2025-05-14T13:32:09,cash,101.0,student
39696,1054,2025-07-30T15:04:09,card,129.0,adult
39697,9905,2025-06-28T01:55:09,card,77.0,adult
39698,6194,2025-03-26T06:10:09,cash,90.0,adult
39699,150,2025-04-18T23:28:09,cash,114.0,adult
39700,11913,2025-05-10T18:35:09,card,98.0,adult
39701,10327,2025-08-07T07:03:09,cash,114.0,adult
39702,10687,2025-04-24T00:21:09,cash,76.0,student
39703,10529,2025-06-10T08:56:09,cash,100.0,adult
39704,10515,2025-07-05T16:24:09,cash,58.0,student
39705,771,2025-08-19T18:21:09,card,117.0,adult
39706,7271,2025-08-12T06:09:09,card,94.0,student
39707,6476,2025-06-02T02:42:09,card,101.0,adult
39708,11449,2025-09-17T02:29:09,qr,79.0,senior
39709,3418,2025-07-16T20:14:09,card,96.0,adult
39710,6712,2025-04-11T13:58:09,card,115.0,adult
39711,2816,2025-08-18T18:22:09,card,68.0,student
39712,5231,2025-04-25T17:25:09,cash,122.0,adult
39713,2142,2025-06-25T06:11:09,qr,97.0,adult
39714,7904,2025-06-12T18:54:09,card,75.0,adult
39715,1383,2025-04-01T14:56:09,card,77.0,student
39716,6648,2025-07-21T17:36:09,qr,100.0,student
39717,7928,2025-06-06T10:46:09,card,78.0,adult
39718,8377,2025-07-22T04:23:09,cash,107.0,student
39719,1724,2025-08-21T08:57:09,card,94.0,adult
39720,4532,2025-05-27T16:22:09,cash,120.0,adult
39721,4968,2025-04-16T07:42:09,cash,99.0,student
39722,11681,2025-09-02T15:30:09,card,110.0,adult
39723,3065,2025-08-24T23:00:09,qr,92.0,senior
39724,11309,2025-04-23T01:26:09,card,62.0,adult
39725,2965,2025-09-05T12:23:09,qr,87.0,adult
39726,9636,2025-07-06T20:20:09,card,59.0,adult
39727,9077,2025-04-20T06:22:09,card,89.0,adult
39728,414,2025-03-29T19:31:09,cash,98.0,adult
39729,7317,2025-07-19T02:28:09,card,75.0,adult
39730,3161,2025-07-22T10:28:09,cash,72.0,adult
39731,435,2025-07-15T15:07:09,card,114.0,student
39732,11224,2025-05-07T06:53:09,card,55.0,adult
39733,9120,2025-05-28T09:45:09,card,119.0,adult
39734,9736,2025-08-08T03:25:09,cash,103.0,student
39735,7660,2025-07-24T14:55:09,cash,56.0,adult
39736,3037,2025-08-30T01:35:09,cash,50.0,adult
39737,7595,2025-05-05T09:28:09,card,67.0,adult
39738,6867,2025-09-05T05:47:09,card,74.0,student
39739,8000,2025-04-24T14:14:09,qr,87.0,adult
39740,323,2025-06-05T07:10:09,card,81.0,adult
39741,5988,2025-08-04T04:22:09,card,102.0,adult
39742,9946,2025-07-06T02:23:09,cash,72.0,adult
39743,5071,2025-08-20T22:59:09,card,88.0,adult
39744,5931,2025-06-21T11:11:09,card,82.0,adult
39745,10867,2025-09-01T09:55:09,card,88.0,adult
39746,5886,2025-04-26T17:04:09,card,99.0,adult
39747,5649,2025-06-16T04:30:09,card,91.0,student
39748,1677,2025-03-28T06:58:09,card,104.0,adult
39749,5271,2025-09-04T23:33:09,card,103.0,senior
39750,409,2025-07-12T16:11:09,card,61.0,adult
39751,10059,2025-06-24T15:03:09,card,99.0,adult
39752,11329,2025-07-03T21:20:09,cash,76.0,adult
39753,6212,2025-05-08T23:48:09,card,99.0,adult
39754,8772,2025-08-29T11:20:09,card,98.0,student
39755,7121,2025-07-07T13:58:09,qr,74.0,adult
39756,3144,2025-08-15T09:03:09,card,92.0,adult
39757,2535,2025-07-01T02:04:09,card,88.0,adult
39758,296,2025-09-02T08:08:09,card,103.0,adult
39759,8801,2025-04-07T00:08:09,card,99.0,student
39760,7632,2025-07-18T16:59:09,qr,103.0,adult
39761,2212,2025-07-09T20:14:09,card,97.0,adult
39762,10427,2025-06-12T03:43:09,card,52.0,adult
39763,736,2025-06-15T21:55:09,card,104.0,student
39764,5644,2025-06-06T19:17:09,cash,95.0,adult
39765,244,2025-09-12T00:34:09,qr,137.0,adult
39766,7993,2025-08-01T02:33:09,cash,104.0,student
39767,5772,2025-05-14T07:05:09,card,108.0,adult
39768,11442,2025-07-17T14:20:09,card,108.0,student
39769,7528,2025-04-24T01:13:09,qr,93.0,student
39770,5804,2025-06-29T09:32:09,card,75.0,adult
39771,5173,2025-05-13T09:30:09,card,95.0,student
39772,9749,2025-06-22T19:46:09,qr,99.0,student
39773,9963,2025-05-10T20:19:09,card,82.0,adult
39774,4166,2025-05-06T09:27:09,cash,50.0,adult
39775,11292,2025-05-27T20:39:09,cash,71.0,student
39776,149,2025-04-05T22:10:09,cash,86.0,adult
39777,10103,2025-09-13T07:08:09,card,134.0,adult
39778,10235,2025-09-07T08:17:09,card,81.0,adult
39779,4462,2025-08-30T00:56:09,card,141.0,adult
39780,11392,2025-06-23T13:43:09,card,91.0,adult
39781,5828,2025-07-25T00:10:09,cash,85.0,adult
39782,695,2025-05-31T17:07:09,card,83.0,adult
39783,4191,2025-06-13T22:50:09,cash,104.0,adult
39784,7793,2025-09-19T03:09:09,card,77.0,adult
39785,5898,2025-03-30T16:49:09,card,89.0,adult
39786,8494,2025-04-19T16:00:09,card,67.0,adult
39787,10253,2025-07-13T11:24:09,cash,64.0,adult
39788,10395,2025-08-14T04:44:09,card,103.0,student
39789,7697,2025-06-14T07:14:09,card,54.0,adult
39790,8094,2025-04-08T00:46:09,qr,77.0,adult
39791,2295,2025-05-17T04:10:09,qr,99.0,adult
39792,9860,2025-03-30T16:27:09,card,79.0,adult
39793,6963,2025-09-19T21:31:09,card,80.0,adult
39794,8807,2025-09-13T15:45:09,card,116.0,student
39795,5330,2025-04-09T16:45:09,card,108.0,adult
39796,4586,2025-03-29T09:23:09,card,115.0,adult
39797,8740,2025-06-24T18:18:09,card,73.0,student
39798,1605,2025-04-13T14:37:09,qr,104.0,adult
39799,2627,2025-07-23T12:38:09,card,89.0,adult
39800,10735,2025-08-02T21:13:09,card,55.0,adult
39801,5705,2025-06-02T04:48:09,card,75.0,adult
39802,11421,2025-04-11T17:31:09,card,135.0,adult
39803,6381,2025-04-07T18:42:09,card,77.0,adult
39804,286,2025-07-31T18:31:09,card,111.0,student
39805,7993,2025-09-02T09:54:09,cash,98.0,student
39806,8454,2025-05-24T16:50:09,qr,64.0,adult
39807,9907,2025-06-12T08:38:09,cash,124.0,student
39808,1176,2025-07-15T17:16:09,card,99.0,adult
